ID_CORRELATIVO,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
0005292,Reclamo,NO PROCEDE,201203,Producto 21,Submotivo 125
0065581,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 125
0065581,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0065581,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 67
0065581,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 67
0065581,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 67
0065581,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 67
0011920,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 43
0085548,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 125
0093546,Reclamo,PROCEDE TOTAL,201206,Producto 17,Submotivo 89
0043753,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 43
0095494,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 125
0095494,Reclamo,NO PROCEDE,201206,Producto 17,Submotivo 99
0007593,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0092292,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 125
0038175,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 144
0026117,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0026117,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 125
0095177,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 132
0038823,Reclamo,PROCEDE TOTAL,201204,Producto 01,Submotivo 146
0029811,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 125
0025180,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
0025180,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0025180,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0040515,Reclamo,PROCEDE PARCIAL,201205,Producto 18,Submotivo 68
0097764,Reclamo,NO PROCEDE,201203,Producto 07,Submotivo 27
0085918,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 142
0085918,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 142
0085918,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0090286,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0041179,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 132
0041179,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0041179,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0041179,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 125
0055171,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
0055171,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
0004869,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 147
0099265,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 39
0025177,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 26
0040650,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 27
0040650,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 43
0040650,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 157
0029460,Reclamo,PROCEDE TOTAL,201208,Producto 04,Submotivo 125
0039036,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 51
0039036,Reclamo,NO PROCEDE,201204,Producto 21,Submotivo 150
0038631,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 132
0021389,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0043037,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
0027735,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 125
0065785,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
0019377,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0004530,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 142
0004530,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0004530,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 145
0092056,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 43
0093368,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0028543,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0028543,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0025124,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
0084297,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 144
0084297,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0002928,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0074616,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 67
0068727,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0090437,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 125
0003559,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 125
0050554,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 144
0063153,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
0043367,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 132
0084973,Reclamo,PROCEDE TOTAL,201205,Producto 01,Submotivo 125
0018271,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0018271,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0044084,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0009630,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 125
0075456,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 06
0055318,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 157
0007337,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 157
0007337,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 125
0091047,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 125
0084385,Reclamo,NO PROCEDE,201204,Producto 21,Submotivo 88
0061199,Reclamo,NO PROCEDE,201204,Producto 05,Submotivo 125
0081048,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 125
0061616,Reclamo,PROCEDE PARCIAL,201207,Producto 01,Submotivo 146
0091921,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0058035,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0058035,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0000535,Reclamo,NO PROCEDE,201203,Producto 17,Submotivo 89
0065796,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0065796,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 125
0065796,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 27
0078625,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0032115,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0058122,Reclamo,NO PROCEDE,201206,Producto 01,Submotivo 146
0058122,Reclamo,NO PROCEDE,201204,Producto 01,Submotivo 146
0058122,Reclamo,NO PROCEDE,201203,Producto 01,Submotivo 146
0058122,Reclamo,NO PROCEDE,201203,Producto 01,Submotivo 146
0082168,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0082168,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 125
0079073,Reclamo,PROCEDE TOTAL,201203,Producto 17,Submotivo 89
0070202,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0056386,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0015707,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 132
0009768,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 125
0009768,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0003861,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0003861,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0054389,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 88
0054389,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 88
0027626,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 125
0042244,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0024900,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 88
0034162,Reclamo,PROCEDE TOTAL,201206,Producto 17,Submotivo 125
0038276,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0038276,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 142
0038276,Reclamo,PROCEDE TOTAL,201207,Producto 18,Submotivo 125
0038276,Solicitud,NO PROCEDE,201205,Producto 20,Submotivo 157
0062018,Solicitud,PROCEDE PARCIAL,201207,Producto 20,Submotivo 157
0085881,Reclamo,NO PROCEDE,201207,Producto 07,Submotivo 141
0085881,Reclamo,NO PROCEDE,201206,Producto 07,Submotivo 125
0079509,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 89
0068055,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 141
0055027,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0030667,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0075277,Reclamo,PROCEDE TOTAL,201204,Producto 18,Submotivo 66
0056367,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0025184,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 125
0069042,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 125
0040402,Reclamo,PROCEDE TOTAL,201203,Producto 01,Submotivo 125
0071089,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 125
0018185,Reclamo,NO PROCEDE,201207,Producto 17,Submotivo 105
0018185,Reclamo,NO PROCEDE,201206,Producto 17,Submotivo 105
0094789,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
0094789,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 88
0094789,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
0094789,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 88
0094789,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 88
0094789,Reclamo,NO PROCEDE,201207,Producto 21,Submotivo 88
0043406,Reclamo,PROCEDE TOTAL,201205,Producto 17,Submotivo 111
0046602,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0046602,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0091492,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 157
0097360,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
0000916,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0000916,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0035066,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0035066,Reclamo,PROCEDE TOTAL,201205,Producto 01,Submotivo 146
0092147,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 89
0054330,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
0095903,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 132
0095903,Reclamo,PROCEDE TOTAL,201206,Producto 18,Submotivo 125
0060032,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0001036,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 157
0084435,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 125
0084625,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0079151,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
0037866,Reclamo,PROCEDE TOTAL,201204,Producto 07,Submotivo 27
0044802,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
0044802,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 87
0044802,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0044802,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 144
0044802,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0044802,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0044802,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0044802,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 156
0044802,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0044802,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 125
0044802,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 156
0044802,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 157
0094622,Reclamo,PROCEDE TOTAL,201206,Producto 05,Submotivo 63
0094622,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 132
0094622,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0022351,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 157
0046283,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0011772,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0011772,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0011772,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0092086,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 125
0086190,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 125
0086190,Reclamo,NO PROCEDE,201205,Producto 01,Submotivo 125
0086190,Reclamo,PROCEDE TOTAL,201203,Producto 01,Submotivo 125
0084599,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
0045844,Solicitud,PROCEDE TOTAL,201204,Producto 07,Submotivo 144
0045844,Reclamo,NO PROCEDE,201204,Producto 07,Submotivo 125
0060579,Reclamo,PROCEDE TOTAL,201205,Producto 17,Submotivo 91
0048894,Reclamo,NO PROCEDE,201205,Producto 07,Submotivo 125
0072579,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 125
0038333,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0038333,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 43
0045292,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 88
0013147,Reclamo,NO PROCEDE,201203,Producto 03,Submotivo 125
0081133,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 68
0022693,Reclamo,PROCEDE TOTAL,201207,Producto 01,Submotivo 125
0022693,Reclamo,NO PROCEDE,201207,Producto 01,Submotivo 125
0039841,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 157
0007249,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 156
0007249,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 88
0007249,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 132
0099954,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 125
0032912,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
0032912,Reclamo,PROCEDE TOTAL,201203,Producto 01,Submotivo 146
0097414,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 67
0097414,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 67
0022274,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 27
0075853,Solicitud,NO PROCEDE,201204,Producto 20,Submotivo 157
0062508,Reclamo,PROCEDE TOTAL,201205,Producto 06,Submotivo 125
0062508,Reclamo,NO PROCEDE,201203,Producto 06,Submotivo 125
0012115,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0012115,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0063642,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 142
0063642,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0046103,Reclamo,NO PROCEDE,201204,Producto 07,Submotivo 125
0069111,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
0074755,Reclamo,NO PROCEDE,201208,Producto 05,Submotivo 125
0074755,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 123
0000418,Reclamo,PROCEDE TOTAL,201203,Producto 01,Submotivo 146
0064388,Reclamo,PROCEDE TOTAL,201203,Producto 17,Submotivo 89
0095883,Reclamo,NO PROCEDE,201207,Producto 17,Submotivo 89
0086846,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 43
0086846,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 43
0080199,Reclamo,NO PROCEDE,201208,Producto 01,Submotivo 146
0021419,Reclamo,PROCEDE TOTAL,201203,Producto 20,Submotivo 125
0015366,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 89
0015366,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 125
0083026,Reclamo,NO PROCEDE,201206,Producto 21,Submotivo 150
0083026,Reclamo,NO PROCEDE,201205,Producto 21,Submotivo 150
0084449,Solicitud,PROCEDE PARCIAL,201208,Producto 20,Submotivo 157
0000193,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 125
0000193,Reclamo,NO PROCEDE,201203,Producto 20,Submotivo 125
0004454,Reclamo,NO PROCEDE,201203,Producto 18,Submotivo 68
0008152,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 125
0017842,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 156
0017842,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 156
0017842,Reclamo,PROCEDE PARCIAL,201206,Producto 18,Submotivo 125
0017842,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 125
0000036,Reclamo,NO PROCEDE,201206,Producto 01,Submotivo 146
0000036,Reclamo,NO PROCEDE,201205,Producto 01,Submotivo 146
0012412,Reclamo,PROCEDE TOTAL,201207,Producto 17,Submotivo 89
0056642,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 51
0088226,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 132
0088226,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 156
0089422,Reclamo,NO PROCEDE,201206,Producto 17,Submotivo 38
0089422,Reclamo,NO PROCEDE,201206,Producto 17,Submotivo 38
0046327,Reclamo,PROCEDE TOTAL,201203,Producto 18,Submotivo 125
0059028,Reclamo,NO PROCEDE,201204,Producto 17,Submotivo 99
0079392,Reclamo,PROCEDE TOTAL,201204,Producto 20,Submotivo 43
0058864,Reclamo,NO PROCEDE,201203,Producto 01,Submotivo 146
0067260,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 157
0024017,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 144
0024017,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0079824,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0079824,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 99
0079824,Reclamo,NO PROCEDE,201204,Producto 18,Submotivo 125
0034712,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 43
0034712,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0097918,Reclamo,NO PROCEDE,201205,Producto 17,Submotivo 34
0087874,Reclamo,PROCEDE TOTAL,201206,Producto 21,Submotivo 88
0036088,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0036088,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 43
0024150,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0037366,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0007636,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 151
0059022,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 160
0059022,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
0098985,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 10
0081835,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 130
0054050,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 132
0043605,Reclamo,PROCEDE PARCIAL,201203,Producto 08,Submotivo 125
0035060,Solicitud,PROCEDE TOTAL,201207,Producto 07,Submotivo 144
0074803,Reclamo,PROCEDE TOTAL,201207,Producto 07,Submotivo 141
0006147,Reclamo,NO PROCEDE,201207,Producto 01,Submotivo 125
0006147,Reclamo,NO PROCEDE,201207,Producto 01,Submotivo 125
0006147,Reclamo,NO PROCEDE,201207,Producto 01,Submotivo 125
0085900,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 160
0068939,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0077851,Reclamo,PROCEDE TOTAL,201206,Producto 21,Submotivo 156
0083554,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0083554,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
0083554,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 43
0058804,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 157
0062817,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 144
0062817,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 43
0067798,Reclamo,PROCEDE TOTAL,201205,Producto 07,Submotivo 125
0047893,Reclamo,NO PROCEDE,201206,Producto 20,Submotivo 125
0051301,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0051301,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 156
0080992,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 68
0041718,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 88
0041718,Reclamo,NO PROCEDE,201205,Producto 21,Submotivo 88
0041718,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 125
0038934,Solicitud,PROCEDE TOTAL,201204,Producto 20,Submotivo 132
0038934,Reclamo,PROCEDE TOTAL,201204,Producto 18,Submotivo 125
0038934,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 144
0056394,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 39
0063670,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0009323,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
0078267,Reclamo,PROCEDE TOTAL,201206,Producto 01,Submotivo 146
0035195,Reclamo,PROCEDE TOTAL,201206,Producto 07,Submotivo 27
0005468,Reclamo,PROCEDE TOTAL,201204,Producto 07,Submotivo 125
0073697,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
0032083,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 144
0015357,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 157
0015357,Reclamo,NO PROCEDE,201205,Producto 18,Submotivo 66
0015357,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0032087,Reclamo,NO PROCEDE,201205,Producto 14,Submotivo 125
0020931,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
0014268,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 88
0029265,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0066582,Reclamo,PROCEDE TOTAL,201207,Producto 21,Submotivo 39
0032729,Reclamo,PROCEDE TOTAL,201204,Producto 17,Submotivo 30
0049822,Solicitud,NO PROCEDE,201207,Producto 20,Submotivo 157
0049822,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0049822,Reclamo,PROCEDE TOTAL,201207,Producto 18,Submotivo 125
0081794,Reclamo,NO PROCEDE,201204,Producto 20,Submotivo 125
0016970,Reclamo,PROCEDE PARCIAL,201207,Producto 01,Submotivo 125
0074930,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0074930,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 125
0074930,Solicitud,PROCEDE TOTAL,201207,Producto 20,Submotivo 132
0074930,Reclamo,NO PROCEDE,201207,Producto 18,Submotivo 125
0074930,Reclamo,PROCEDE TOTAL,201207,Producto 18,Submotivo 125
0074930,Solicitud,PROCEDE TOTAL,201206,Producto 20,Submotivo 132
0074930,Reclamo,PROCEDE TOTAL,201206,Producto 18,Submotivo 125
0074930,Solicitud,PROCEDE TOTAL,201205,Producto 20,Submotivo 132
0074930,Reclamo,PROCEDE TOTAL,201205,Producto 18,Submotivo 125
0074930,Solicitud,PROCEDE TOTAL,201203,Producto 20,Submotivo 132
0017727,Solicitud,NO PROCEDE,201206,Producto 20,Submotivo 157
0017727,Reclamo,PROCEDE PARCIAL,201206,Producto 20,Submotivo 125
0017727,Solicitud,PROCEDE PARCIAL,201205,Producto 20,Submotivo 157
0017727,Reclamo,PROCEDE TOTAL,201205,Producto 18,Submotivo 115
0017727,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0013161,Reclamo,PROCEDE TOTAL,201206,Producto 20,Submotivo 145
0093650,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 156
0022874,Reclamo,PROCEDE TOTAL,201203,Producto 07,Submotivo 27
0089501,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0062202,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
0062202,Reclamo,NO PROCEDE,201208,Producto 05,Submotivo 125
0066455,Reclamo,PROCEDE TOTAL,201207,Producto 01,Submotivo 07
0038955,Reclamo,NO PROCEDE,201207,Producto 20,Submotivo 125
0013666,Solicitud,NO PROCEDE,201203,Producto 20,Submotivo 157
0019076,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0019076,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 125
0066943,Reclamo,NO PROCEDE,201206,Producto 18,Submotivo 53
0027390,Reclamo,PROCEDE TOTAL,201207,Producto 20,Submotivo 43
0060675,Reclamo,PROCEDE TOTAL,201205,Producto 21,Submotivo 39
0096923,Reclamo,PROCEDE PARCIAL,201208,Producto 18,Submotivo 66
0076745,Solicitud,PROCEDE TOTAL,201203,Producto 07,Submotivo 144
0096725,Solicitud,PROCEDE TOTAL,201205,Producto 07,Submotivo 144
0085109,Reclamo,NO PROCEDE,201205,Producto 21,Submotivo 156
0004013,Reclamo,NO PROCEDE,201205,Producto 20,Submotivo 125
0012917,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
0012917,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
0081056,Solicitud,PROCEDE TOTAL,201206,Producto 07,Submotivo 144
0026282,Reclamo,PROCEDE TOTAL,201205,Producto 20,Submotivo 43
0037339,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 88
0004766,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 144
0004766,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
0004766,Reclamo,PROCEDE PARCIAL,201208,Producto 20,Submotivo 125
0038072,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 125
